ID,funded_amnt,term_60mon, int_rate_pct ,installment,emp_years,own_home,annual_inc,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,open_acc,pub_rec,revol_bal, revol_util_pct ,total_acc,mths_since_last_major_derog,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit
95192,24700,0, 0.1199 ,820.28,10,0,65000,16.06,1, 21 ,4,6,22,0,21470, 0.1920 ,38,0,0,0,204396,1,1,0,1,19,18005,73,2,3,6472,29,111800,0,0,6,4,9733,57830,27.1,0,0,113,192,2,2,4,2,0,0,6,0,5,5,13,17,6,20,27,5,22,0,0,0,2,0.974,0.077,0,0,314017,39475,79300,24667
50556,16000,1, 0.1288 ,363.07,10,1,90000,6.39,0, 24 ,0,26,8,0,11594, 0.4390 ,17,0,0,0,224292,0,0,0,0,79,0,,1,3,3955,44,26400,0,0,0,3,28037,6087,62.7,0,0,239,115,7,7,5,7,26,0,26,0,4,5,4,4,4,7,8,5,8,0,0,0,1,0.867,0.25,0,0,263351,11594,16300,0
21886,20000,0, 0.0649 ,612.89,6,0,55000,29.15,0, 26 ,0,74,9,0,4851, 0.2380 ,23,0,0,0,205155,1,3,1,4,3,36812,79,1,1,2776,62,20400,1,0,3,5,25644,9924,21.9,0,0,87,255,8,3,1,8,0,3,0,0,1,3,2,9,8,5,14,3,9,0,0,0,2,0.957,0,0,0,247433,41663,12700,46367
10280,16000,1, 0.1399 ,372.21,9,0,142000,17.74,2, 16 ,2,8,15,2,2273, 0.3990 ,19,43,0,0,667373,0,7,0,6,17,109893,69,0,1,1959,66,5700,5,0,3,7,47670,2827,44.6,0,0,134,98,23,17,1,23,29,4,13,1,2,2,4,5,10,7,8,2,15,0,0,0,0,0.737,0.25,0,2,704224,112166,5100,124120
21122,22400,1, 0.1288 ,508.3,6,0,95000,22.98,0, 25 ,0,54,16,0,13028, 0.3270 ,35,54,0,0,376218,1,5,0,3,17,171328,67,3,6,8121,54,39800,1,5,0,9,23514,12617,39.9,0,0,150,248,1,1,5,1,0,14,0,2,3,8,4,5,15,10,15,8,16,0,0,0,3,0.97,0.25,0,0,436841,184356,21000,191682
10366,10000,0, 0.0649 ,306.45,6,0,85000,13.07,0, 18 ,1,0,14,1,10464, 0.3450 ,23,0,0,8341,27957,2,1,0,0,35,17493,57,2,7,2524,46,30300,2,0,1,7,1997,8182,50.1,0,0,164,129,1,1,1,4,0,1,0,0,6,9,7,10,3,13,19,9,14,0,0,0,2,0.957,0.286,1,0,61099,27957,16400,30799
13054,10000,0, 0.1148 ,329.67,2,0,33000,21.75,0, 11 ,0,0,12,1,8052, 0.3560 ,20,0,0,0,23197,1,4,0,0,28,15145,56,2,6,2715,47,22600,0,0,1,6,1933,12925,37.9,0,0,52,76,5,5,0,5,0,2,0,0,6,7,6,10,4,8,16,7,12,0,0,0,2,1,0.333,0,1,49732,23197,20800,27132
99252,10000,0, 0.1288 ,336.37,4,0,91392,9.44,0, 14 ,0,0,13,0,6959, 0.4170 ,33,0,0,0,304514,2,4,1,4,6,66773,88,1,1,2180,71,16700,0,0,3,7,23424,433,90.2,0,0,104,111,9,6,3,9,0,8,0,0,3,5,3,6,19,7,11,5,13,0,0,0,3,1,1,0,0,321380,73732,4400,68648
26066,18000,0, 0.0749 ,559.83,5,0,75000,25.65,0, 19 ,1,46,12,0,7758, 0.3320 ,47,0,0,0,304914,3,6,2,3,6,94902,76,2,3,4829,65,23400,1,3,3,7,25410,12642,38,0,0,177,175,6,6,1,6,46,6,46,0,2,2,4,15,24,5,21,2,12,0,0,0,5,0.978,0.5,0,0,335119,102660,20400,107522
63404,24000,1, 0.0980 ,507.58,0,1,77900,10.24,0, 38 ,1,50,9,0,3454, 0.1030 ,21,50,0,0,127412,0,1,0,0,73,1456,4,0,1,3309,7,33600,1,0,2,1,14157,27172,10.9,0,0,139,398,22,22,2,22,0,0,0,1,2,3,4,6,6,7,13,3,9,0,0,0,0,0.952,0,0,0,202351,4910,30500,33631
74428,19000,1, 0.1485 ,450.52,9,1,75000,13.09,0, 20 ,2,63,15,0,17771, 0.6370 ,34,0,0,0,72043,2,2,0,1,13,30388,83,3,6,2724,75,27900,0,4,2,9,5146,884,88.2,1,0,151,186,1,1,3,3,0,1,63,1,4,10,4,6,13,12,18,10,15,0,0,0,4,0.941,1,0,0,94620,48159,7500,36720
10288,8000,0, 0.1148 ,263.74,10,0,42000,34.8,0, 26 ,0,75,8,0,7034, 0.3910 ,18,75,0,0,199696,0,2,2,3,10,106748,72,0,2,4725,49,18000,0,0,1,5,28528,9966,41.4,0,0,155,253,15,10,1,50,0,10,0,1,3,3,3,6,5,5,11,3,8,0,0,0,2,0.944,0.333,0,0,256513,113782,17000,135513
40458,8650,0, 0.0532 ,260.5,0,0,100000,7.28,0, 19 ,0,0,15,0,7158, 0.2670 ,24,0,0,0,165450,0,1,1,1,11,24041,89,0,3,3081,58,26800,1,0,5,5,13788,11142,39.1,0,0,73,173,16,11,1,20,0,11,0,0,3,3,9,10,5,13,18,3,15,0,0,0,1,1,0,0,0,191618,31199,18300,27078
83378,21000,1, 0.1399 ,488.53,0,0,52000,14.47,0, 15 ,1,0,5,0,20374, 0.8740 ,15,0,0,0,372407,1,1,1,1,5,352033,,0,0,9358,87,23300,1,0,2,1,74481,2926,87.4,0,0,76,131,85,5,0,85,0,0,0,0,3,3,4,4,11,4,4,3,5,0,0,0,1,1,0.75,0,0,370357,372407,23300,347057
47734,28000,0, 0.1344 ,949.38,2,1,125000,7.49,0, 20 ,0,0,6,0,22780, 0.6310 ,22,0,0,0,22780,0,0,0,0,64,0,,0,1,6881,63,36100,0,0,1,1,3797,10607,63.4,0,0,113,187,22,22,0,22,0,10,0,0,4,4,5,10,3,6,19,5,6,0,0,0,0,1,0.4,0,0,36100,22780,29000,0
61032,14025,1, 0.1849 ,359.9,10,0,39000,18,0, 19 ,1,0,12,0,15646, 0.7490 ,21,0,0,0,60381,1,0,0,0,91,0,,2,5,4879,75,20900,0,0,2,5,5032,578,93.4,0,0,138,172,2,2,3,2,0,2,0,0,3,11,3,3,4,11,13,11,12,0,0,0,2,1,0.667,0,0,72286,15646,8800,0
49096,7200,0, 0.1577 ,252.32,0,0,55000,17.35,0, 15 ,0,59,24,1,5938, 0.6900 ,43,0,0,0,275831,1,18,3,9,5,269893,110,0,3,3234,108,8600,4,0,9,12,11493,1521,77.3,0,0,111,126,15,5,0,15,0,5,0,0,2,3,4,5,35,6,8,3,24,0,0,0,3,0.977,0.5,0,1,255047,275831,6700,246447
2630,7200,0, 0.1148 ,237.36,10,0,72500,8.47,0, 16 ,1,0,5,0,5449, 0.3520 ,7,0,0,0,147791,2,1,0,1,23,14807,66,3,3,2445,53,15500,1,0,2,4,29558,10051,35.2,0,0,111,7,2,2,2,2,0,0,0,0,3,3,3,3,2,3,3,3,5,0,0,0,3,1,0,0,0,189950,20256,15500,22450
21984,23975,1, 0.1989 ,633.73,10,0,70000,33.2,0, 25 ,1,0,10,0,44807, 0.9490 ,19,0,0,0,57655,1,1,0,1,24,6234,30,1,1,9973,77,47200,0,0,1,2,6406,1249,97.2,0,0,24,240,4,4,3,52,0,4,0,0,5,7,6,7,1,8,14,7,10,0,0,0,1,1,1,0,0,74779,57655,44400,20800
85432,21875,0, 0.1199 ,726.46,0,0,47590,17.76,0, 19 ,0,0,9,0,24882, 0.5710 ,14,0,0,0,40976,1,1,0,0,55,16094,49,1,2,11556,54,43600,0,1,0,2,5122,10318,70.7,0,0,140,176,6,6,0,6,0,0,0,0,5,5,5,5,3,8,11,5,9,0,0,0,1,1,0.6,0,0,76326,40976,35200,32726
3180,35000,1, 0.1485 ,829.9,10,0,110000,17.06,0, 12 ,0,0,13,0,7802, 0.1160 ,17,0,0,0,301500,1,1,0,1,23,12609,70,1,1,6987,45,67300,0,1,0,2,23192,54962,12.1,0,0,36,87,2,2,1,2,0,0,0,0,4,5,8,10,2,10,13,5,13,0,0,0,1,1,0,0,0,381215,52226,62500,18000
7540,11000,0, 0.0917 ,350.67,10,0,69000,21.34,0, 16 ,1,52,9,0,8137, 0.8480 ,18,0,0,0,205780,0,3,0,3,17,25792,63,0,2,4361,67,9600,2,1,1,5,22864,463,94.6,0,0,127,135,13,13,2,13,0,1,0,0,4,4,4,5,8,5,8,4,9,0,0,0,0,0.944,0.75,0,0,231864,33929,8600,41107
61356,15000,1, 0.1344 ,344.69,4,0,77213,18.17,0, 19 ,2,0,17,1,59237, 0.2580 ,44,0,0,0,155521,2,2,0,0,45,96244,54,2,7,3046,36,80500,0,0,5,7,9720,6962,49.6,0,0,143,168,3,3,1,4,0,1,0,0,5,8,5,10,12,14,29,8,16,0,0,0,2,1,0.4,1,0,176208,155521,13800,95668
30236,20000,0, 0.0980 ,643.47,5,0,75000,23.45,0, 28 ,0,70,14,0,7558, 0.0960 ,26,70,0,0,40090,2,2,2,3,8,32532,84,3,5,1600,34,78900,0,2,0,8,2864,48533,5.9,0,0,159,283,4,4,1,4,0,19,0,2,5,10,7,8,11,12,13,10,14,0,0,0,5,0.923,0,0,0,117477,40090,51600,38577
47732,4000,0, 0.0917 ,127.52,2,0,44500,15.83,0, 17 ,0,0,4,1,502, 0.0420 ,24,0,0,0,7980,1,2,1,1,5,7478,36,1,2,502,24,12000,0,1,1,3,1995,11498,4.2,0,0,147,142,9,5,3,9,0,9,0,0,1,1,2,5,11,2,10,1,4,0,0,0,2,1,0,1,0,33017,7980,12000,21017
91482,20000,0, 0.0849 ,631.26,10,0,85000,17.61,1, 21 ,0,3,8,0,826, 0.0570 ,15,3,0,0,141601,0,3,0,4,13,27111,75,0,0,640,55,14500,1,0,2,4,17700,13674,5.7,0,0,149,55,32,13,3,32,0,8,0,1,2,2,3,3,9,3,3,2,8,0,0,1,0,0.933,0,0,0,193390,27937,14500,36144
9732,10000,1, 0.1797 ,253.78,2,0,55000,35.7,0, 19 ,0,0,14,0,38623, 0.7800 ,28,0,0,0,288087,2,2,2,2,6,32895,94,1,1,6742,85,49500,0,3,3,4,20578,287,97.4,0,0,106,176,7,6,6,51,0,6,0,0,3,9,3,4,6,11,16,9,14,0,0,0,4,1,1,0,0,302401,71518,11000,34953
3532,10000,1, 0.1199 ,222.4,10,0,42500,31.04,0, 22 ,1,0,10,0,5812, 0.4090 ,23,0,0,0,41166,1,3,0,2,13,35354,76,1,1,3118,67,14200,1,1,1,3,4117,7288,44.4,0,0,129,204,5,5,0,5,0,5,0,0,4,4,6,9,12,7,11,4,10,0,0,0,1,1,0.5,0,0,61054,41166,13100,46854
83914,8000,0, 0.1078 ,261.08,0,0,45000,21.23,0, 22 ,0,34,28,0,11141, 0.3550 ,69,61,0,0,148154,2,2,0,1,13,136887,86,4,6,1984,49,31400,2,2,0,7,5926,1188,79.5,0,0,147,215,4,4,2,13,0,13,34,1,3,11,3,6,21,25,45,12,27,0,0,0,4,0.971,1,0,0,168819,148154,5800,136996
61878,15000,0, 0.0849 ,473.45,6,0,110000,13.24,0, 18 ,0,0,16,1,19029, 0.4140 ,33,0,0,0,327836,0,2,0,1,14,8820,42,3,5,10538,42,46000,2,0,3,7,20490,10457,62.9,0,0,142,150,7,7,4,18,0,11,0,0,5,8,5,10,3,13,24,8,16,0,0,0,4,1,0.2,1,0,369112,27849,28200,21124
85176,25000,1, 0.1399 ,581.58,9,0,79000,34.53,0, 19 ,1,0,33,0,22519, 0.1860 ,72,0,0,171,265233,3,3,2,4,5,67459,62,4,8,5447,28,121200,2,6,3,12,8556,57049,21.4,0,0,124,174,1,1,6,2,0,2,0,0,6,16,12,21,15,29,51,16,33,0,0,0,6,1,0,0,0,389002,89978,72600,81802
82822,23000,1, 0.0849 ,471.77,5,0,64000,18.28,0, 19 ,0,29,21,0,24940, 0.5270 ,33,0,0,0,63886,0,7,0,0,42,38946,84,2,3,9516,68,47300,0,3,1,3,3549,15603,60.5,0,0,163,171,8,8,0,12,30,8,29,0,6,8,7,8,14,14,19,8,21,0,0,0,2,0.879,0.143,0,0,93962,63886,39500,46662
23932,27300,0, 0.1727 ,977,10,0,65000,25.63,0, 18 ,0,0,14,0,31035, 0.8300 ,38,0,0,0,238105,0,1,0,2,16,29947,81,2,3,9413,82,37400,2,2,3,7,18316,3924,87.7,0,0,150,157,11,9,2,17,0,8,0,0,7,9,7,17,5,11,31,9,14,0,0,0,3,1,0.857,0,0,253900,60982,32000,37192
94042,20000,0, 0.1288 ,672.73,10,0,145000,12.28,0, 16 ,0,0,12,0,22551, 0.8020 ,21,0,0,0,429218,2,3,1,2,2,9935,43,2,3,4627,62,28500,1,0,6,5,39020,2822,81.6,0,0,79,142,4,2,5,27,0,1,0,0,4,6,5,8,5,7,11,6,12,0,0,0,3,1,0.75,0,0,472759,32486,13500,23259
29294,1500,0, 0.0649 ,45.97,0,0,45000,16.11,0, 33 ,0,39,12,0,3717, 0.2120 ,37,0,0,0,158643,3,2,1,2,3,14683,81,3,5,3382,52,17500,0,1,1,8,15864,8818,27.7,0,0,123,336,6,3,4,6,39,12,39,0,1,3,4,15,8,9,25,3,12,0,0,0,4,0.972,0,0,0,179105,18400,12200,18050
82660,17600,0, 0.0532 ,530.03,0,0,88000,26.59,0, 19 ,0,0,20,0,12203, 0.3440 ,42,0,0,0,229082,0,10,1,4,9,68644,74,0,0,9347,63,35500,2,6,1,5,12057,11397,51.7,0,0,160,175,37,9,5,37,0,10,0,0,2,2,4,7,24,8,13,2,20,0,0,0,1,1,0,0,0,285027,80847,23600,92701
16768,8650,0, 0.1989 ,320.99,8,0,55000,25.49,0, 15 ,4,0,18,1,9568, 0.4600 ,19,0,0,0,18926,6,1,0,1,19,9358,51,12,16,653,46,20750,2,0,5,17,1051,1375,45,0,0,129,95,0,0,0,8,0,0,0,0,2,17,2,2,2,17,17,13,18,,0,0,12,1,0.5,1,0,38998,18926,2750,18248
83026,10400,1, 0.2245 ,289.91,3,0,104433,25.37,1, 22 ,3,12,12,0,21929, 0.6450 ,35,0,0,0,331730,1,3,0,3,14,73839,84,4,7,9702,78,34000,2,1,3,10,27644,4567,77.5,0,0,128,210,4,4,6,4,12,1,12,0,4,6,5,9,10,7,19,6,12,0,0,0,4,0.966,0.6,0,0,439570,95768,20300,88097
91830,9000,0, 0.0917 ,286.92,1,1,50000,11.98,0, 19 ,2,0,5,0,7518, 0.4850 ,11,0,0,0,40272,1,1,0,0,37,6600,40,1,1,7392,44,15500,1,0,2,1,8054,7982,48.5,0,0,165,174,4,4,2,4,0,0,0,0,2,2,3,5,3,3,6,2,5,0,0,0,1,1,0.333,0,0,69818,14118,15500,16318
89662,10000,0, 0.1078 ,326.35,3,0,41600,15.78,0, 16 ,0,0,18,0,12958, 0.5250 ,33,0,0,0,168304,2,9,2,3,2,27723,94,0,2,4958,75,24700,2,4,2,5,9350,4617,66.8,0,0,134,124,16,2,2,16,0,7,0,0,2,5,3,4,16,8,15,5,18,0,0,0,2,1,0.333,0,0,190694,40681,13900,29512
93396,6000,0, 0.0749 ,186.61,10,0,100000,13.28,1, 26 ,1,15,9,0,8563, 0.7200 ,16,0,0,0,116195,0,2,0,0,28,12525,35,0,1,2260,45,11900,0,1,1,1,12911,437,88.5,0,0,124,259,18,18,2,36,15,6,15,0,2,4,2,6,4,5,9,4,9,0,0,0,0,0.937,0.5,0,0,156354,22741,3800,36083
42760,7000,0, 0.0749 ,217.72,10,0,59000,13.06,1, 24 ,1,23,10,0,10467, 0.2420 ,34,0,0,0,55222,0,1,0,0,45,5337,26,1,2,6987,25,43200,0,2,2,2,6136,26118,26,0,0,124,223,10,10,3,34,0,1,0,0,2,4,4,5,14,8,17,4,10,0,0,0,1,0.971,0,0,0,115502,15804,35300,20402
58906,16000,1, 0.0849 ,328.19,5,0,62000,28.92,0, 18 ,0,39,10,0,15763, 0.5120 ,24,61,0,0,227708,3,3,1,2,3,48608,82,2,4,4727,71,30800,1,1,0,6,22771,8703,63,0,0,165,159,3,3,3,3,0,17,39,1,4,5,4,7,9,6,12,6,10,0,0,0,3,0.875,0.5,0,0,307343,64371,23500,59526
54830,14000,0, 0.0980 ,450.43,4,0,100000,15.97,0, 23 ,0,0,7,0,34250, 0.3610 ,14,0,0,6594,451137,0,2,2,2,7,49789,89,0,0,11535,69,84500,0,1,1,3,64448,22057,36.1,0,0,134,216,54,7,2,54,0,7,0,0,2,3,2,3,6,3,6,3,7,0,0,0,2,1,0,0,0,531602,84039,34500,55842
61118,25000,1, 0.1148 ,549.57,10,0,135000,4.65,0, 16 ,0,47,16,0,7340, 0.1350 ,33,47,0,0,23522,0,1,1,2,7,16182,91,2,6,2990,33,54400,1,1,5,9,1470,38700,15.5,0,0,134,100,7,7,5,10,0,3,0,1,3,4,11,13,6,15,21,4,16,0,0,0,4,0.97,0,0,0,72150,23522,45800,17750
53706,11950,0, 0.1344 ,405.18,4,0,34000,10.2,0, 33 ,0,0,5,0,8822, 0.6840 ,6,0,0,0,12798,0,1,0,0,338,3976,99,0,0,4522,76,12900,0,0,0,0,2560,844,91,0,0,338,54,32,32,0,36,0,0,0,0,2,3,2,2,2,4,4,3,5,0,0,0,0,1,1,0,0,16900,12798,9400,4000
78980,14000,1, 0.1485 ,331.96,2,0,60000,24.29,0, 11 ,0,0,11,0,12718, 0.7390 ,24,0,0,0,70789,0,2,1,2,10,58071,99,0,1,4952,89,17200,1,0,5,3,6435,2382,84.2,0,0,76,71,23,10,0,23,0,0,0,0,7,7,8,8,13,9,11,8,11,0,0,0,1,1,0.875,0,0,83083,70789,15100,65883
72142,20000,0, 0.1485 ,691.84,6,0,110000,12.45,0, 13 ,0,0,8,0,21374, 0.8450 ,12,0,0,0,37491,0,1,1,1,10,16016,80,0,1,14981,82,25300,1,0,1,3,5356,523,97.6,0,0,10,102,16,10,0,16,0,9,0,0,3,4,3,5,1,6,10,4,8,0,0,0,1,1,1,0,0,45509,37491,21500,20000
78870,18000,1, 0.1948 ,471.7,7,0,150000,9.39,0, 15 ,1,0,18,1,14052, 0.4070 ,27,0,0,60,36247,2,2,1,3,2,22195,71,2,4,1271,55,34500,2,1,2,7,2014,5128,51.3,0,0,115,112,1,1,2,9,0,2,0,0,6,13,7,8,6,16,19,13,18,0,0,0,3,1,0.143,1,0,65819,36247,10300,31319
2684,28800,1, 0.1199 ,640.5,10,1,60000,18.01,0, 31 ,0,0,21,0,18421, 0.1050 ,37,0,0,0,41270,2,1,1,1,8,22849,91,3,7,7303,21,175800,1,0,2,8,2428,141793,11.2,0,0,94,322,5,5,2,11,0,8,0,0,8,10,13,20,3,20,31,10,21,0,0,0,4,1,0,0,0,200980,41270,159700,25180
26656,15000,0, 0.0532 ,451.73,10,0,44000,15.34,0, 18 ,1,47,7,0,17003, 0.5030 ,21,0,0,0,17003,0,0,0,1,19,0,,0,1,5966,50,33800,0,3,3,2,2429,7011,51,0,0,141,162,13,13,2,34,0,5,47,0,2,6,2,4,5,7,14,6,7,0,0,0,0,0.905,0,0,0,33800,17003,14300,0
35374,4200,0, 0.1344 ,142.41,10,0,102500,26.21,0, 21 ,0,0,14,0,11947, 0.8850 ,37,0,0,0,197024,2,6,2,3,3,32446,54,0,4,4797,60,13500,1,9,2,8,14073,983,89.1,0,0,138,203,13,3,7,23,0,7,0,0,2,6,2,7,14,6,16,6,14,0,0,0,3,1,1,0,0,264272,44393,9000,60487
92824,7200,0, 0.0917 ,229.53,10,0,50000,19.25,0, 33 ,0,70,13,0,9051, 0.4760 ,25,0,0,0,218695,0,2,0,2,14,18276,74,2,4,3281,63,19000,1,3,2,8,19881,9949,47.6,0,0,120,137,11,9,3,11,0,10,0,0,6,6,8,13,7,9,14,6,13,0,0,0,3,0.96,0.375,0,0,236795,27327,19000,24744
19786,4225,0, 0.1485 ,146.16,5,0,35000,15.22,2, 9 ,0,18,6,0,1058, 0.2460 ,6,0,0,0,4888,0,1,0,0,47,3830,22,0,0,367,22,4300,0,0,0,0,815,2233,14.1,0,0,47,53,26,26,0,26,0,14,18,0,1,2,3,3,1,5,5,2,6,0,0,0,0,0.667,0,0,0,21822,4888,2600,17522
3454,20200,1, 0.1849 ,518.35,4,0,60000,34.84,0, 16 ,0,0,10,1,8284, 0.4060 ,16,0,0,0,43224,0,4,2,3,7,34940,54,2,3,8284,51,20400,2,2,1,6,4322,9516,46.5,0,0,138,74,7,7,0,16,0,9,0,0,1,1,4,6,7,6,9,1,10,0,0,0,4,1,0.25,1,0,84627,43224,17800,64227
37344,14650,1, 0.2050 ,392.23,2,0,43160,21.44,0, 15 ,0,0,12,0,11378, 1.0160 ,24,0,0,0,62813,0,10,0,0,76,51435,91,0,0,10159,93,11200,0,0,0,0,5234,0,101.6,0,0,122,45,40,40,0,40,0,0,0,0,2,2,2,2,22,2,2,2,12,0,0,0,0,1,1,0,0,67732,62813,11200,56532
50436,12000,0, 0.1078 ,391.62,1,0,98000,24.04,0, 18 ,0,33,15,1,20462, 0.6280 ,39,69,0,5930,374585,0,4,1,3,9,82819,66,1,2,12597,65,32600,1,1,0,5,26756,3884,83.9,0,0,147,166,9,9,8,9,69,15,69,4,3,5,3,6,17,8,14,5,15,0,0,0,2,0.872,0.667,0,0,478544,103281,24100,120544
85134,9000,0, 0.0849 ,284.07,8,0,47000,8.43,0, 20 ,0,0,12,0,9747, 0.2670 ,22,0,0,500,9747,2,0,0,0,,0,,2,5,4440,27,36500,0,0,0,5,812,20142,32.2,0,0,,181,5,5,0,5,0,19,0,0,6,7,8,15,0,12,22,7,12,0,0,0,2,1,0.125,0,0,36500,9747,29700,0
13430,20000,0, 0.1078 ,652.7,2,0,55000,22.58,0, 13 ,1,0,11,0,23324, 0.6290 ,22,0,0,0,47397,1,2,0,0,51,24073,74,2,3,8548,68,37100,0,0,2,3,4309,4040,81.5,0,0,101,101,6,6,0,17,0,6,0,0,5,8,5,6,11,9,11,8,11,0,0,0,2,1,0.6,0,0,69850,47397,21800,32750
29072,10000,0, 0.1199 ,332.1,7,0,45000,37.55,0, 34 ,0,0,19,1,8339, 0.2440 ,40,0,0,0,45543,2,3,3,3,1,37204,90,2,7,3428,60,34200,3,0,3,10,2846,21461,28,0,0,122,354,10,1,2,10,0,5,0,0,4,4,11,19,11,16,27,4,19,0,0,0,5,0.973,0.125,1,0,75737,45543,29800,41537
62076,28000,0, 0.0532 ,843.22,10,0,144000,29.88,0, 41 ,0,0,16,0,82471, 0.6900 ,29,0,0,0,197858,1,2,0,1,4,109006,61,1,1,22333,69,119200,0,0,1,2,13190,12111,75,0,0,164,434,6,4,1,38,0,6,0,0,9,12,11,11,7,12,21,9,15,,0,0,1,1,0.444,0,0,326531,191477,109000,177331
1940,18850,0, 0.2148 ,714.83,0,0,55000,15.56,0, 23 ,2,38,11,0,6069, 0.3840 ,26,57,0,0,236037,5,1,2,3,2,31456,99,3,6,2127,79,15800,2,1,10,11,21458,5030,30.1,0,0,222,100,4,2,8,29,0,2,0,0,2,4,2,4,5,9,13,4,11,0,0,0,7,0.962,0,0,0,247115,37525,7200,31815
66640,9500,0, 0.1577 ,332.92,10,0,28000,27.95,0, 14 ,0,0,7,0,1844, 0.5590 ,14,0,0,0,14767,2,3,1,3,6,12923,62,2,3,791,61,3300,0,4,4,6,2110,459,69.4,0,0,116,94,6,6,0,6,0,6,0,0,2,3,2,4,8,4,6,3,7,0,0,0,3,1,0.5,0,0,24105,14767,1500,20805
28076,24000,0, 0.1148 ,791.2,3,1,95000,26.89,0, 12 ,1,0,9,0,18255, 1.0200 ,12,0,0,0,65133,1,4,1,3,1,46878,62,1,2,7079,70,17900,2,0,3,5,7237,0,102,0,0,35,86,12,1,0,12,0,1,0,0,5,5,5,8,4,5,8,5,9,0,0,0,2,1,1,0,0,93391,65133,17900,75491
25484,10000,0, 0.0532 ,301.15,10,0,68000,14.61,0, 33 ,0,68,11,0,15206, 0.4660 ,32,68,0,0,32214,0,5,0,0,38,7215,42,1,1,6261,45,32600,0,6,1,1,2929,15394,49.7,0,0,135,338,8,8,5,8,0,8,0,2,4,4,4,13,9,5,18,4,11,0,0,0,1,0.906,0.5,0,0,79749,22421,30600,17149
28428,24575,1, 0.2245 ,685.04,10,0,92000,24.16,0, 24 ,0,0,8,0,25225, 0.7930 ,27,0,0,0,103632,2,3,2,3,2,55161,92,0,2,11308,88,31800,3,0,5,5,12954,2292,88.8,0,0,229,197,18,2,3,18,0,3,0,0,2,3,2,9,10,4,14,3,8,0,0,0,2,1,1,0,0,149185,80386,20400,59885
13400,18000,1, 0.0917 ,375.14,10,1,97000,22.22,1, 22 ,2,19,13,0,21040, 0.5290 ,24,59,0,0,322455,0,3,1,2,12,48462,82,1,2,9101,70,39800,1,0,5,4,32246,15950,54.6,0,0,205,105,8,8,2,22,37,1,19,0,4,6,4,4,13,9,9,6,13,0,0,0,2,0.792,0.25,0,0,372966,69502,35100,58866
97092,16000,1, 0.0791 ,323.74,2,0,60000,28.58,0, 12 ,0,0,19,0,10034, 0.3030 ,22,0,0,0,88386,1,10,1,1,1,78352,111,0,0,5603,86,33100,0,0,0,1,4652,19471,31.4,0,0,63,87,29,1,0,29,0,20,0,0,3,5,7,7,12,9,10,5,19,0,0,0,1,1,0,0,0,103434,88386,28400,70334
17720,6000,0, 0.1344 ,203.44,3,1,38700,23.26,0, 26 ,1,0,4,0,1960, 0.1920 ,10,0,0,133,38464,1,2,1,3,3,36504,91,0,1,1044,76,10200,8,0,3,4,9616,8240,19.2,0,0,98,253,15,3,0,15,0,3,0,0,2,2,2,2,7,2,3,2,4,0,0,0,1,1,0,0,0,50486,38464,10200,40286
2376,13200,0, 0.0532 ,397.52,2,0,150000,15.45,0, 24 ,0,0,14,0,42605, 0.2770 ,30,0,0,0,365831,0,3,0,3,14,34422,70,1,3,18952,36,154000,0,0,0,6,26131,105395,28.8,0,0,160,233,10,10,12,10,0,19,0,0,5,5,8,9,6,9,12,5,14,0,0,0,1,1,0.25,0,0,574360,77027,148000,78160
49706,18000,0, 0.0699 ,555.71,10,1,120000,14.88,1, 37 ,0,7,7,0,41266, 0.6350 ,13,0,0,0,170044,0,2,0,1,19,5568,45,0,1,25499,60,65000,0,0,0,2,24292,23734,63.5,0,0,66,385,22,19,3,22,0,0,0,0,4,4,4,6,4,4,6,4,7,0,0,0,0,1,0.25,0,0,211500,46834,65000,12500
94796,35000,0, 0.0849 ,1104.71,0,1,90000,13.36,0, 29 ,0,0,11,0,15448, 0.4290 ,26,0,0,0,434242,0,1,0,1,19,25604,74,0,0,8369,58,36000,0,0,3,2,54280,5688,72.4,0,0,92,290,27,7,3,27,0,7,0,0,2,4,5,8,3,9,20,4,11,0,0,0,1,1,0.667,0,0,466738,41052,20600,34738
